cleaned_text,label,category_encoded
"Manchester wins Labour conference  The Labour Party will hold its 2006 autumn conference in Manchester and not Blackpool, it has been confirmed.  The much trailed decision was ratified by Labours ruling National Executive Committee in a break with the traditional choice of a seaside venue. It will be the first time since 1917 that the party has chosen Manchester to host the annual event. Blackpool will get the much smaller February spring conference instead in what will be seen as a placatory move.  For years the main political parties have rotated between Blackpool, Bournemouth and Brighton. And the news the much larger annual conference is not to gather in Blackpool will be seen as a blow in the coastal resort. In 1998 the party said it would not return to Blackpool but did so in 2002. The following year Bournemouth hosted the event before the party signed a two year deal for Brighton to host the autumn conference.  Colin Asplin, Blackpool Hotel Association said: ""We have tried very hard to make sure they come back to Blackpool. ""Obviously we have failed in that. I just hope Manchester can handle the crowds. ""It amazes me that the Labour Party, which is a working class party, doesnt want to come to the main working class resort in the country."" The exact cost to Blackpool in terms of lost revenue for hotel accommodation is not yet known but it is thought that block bookings will be taken at the major Manchester hotels after the official announcement. ",politics,5
"McConnell in drunk remark row  Scotlands first minister has told a group of high school pupils that it is okay to get drunk ""once in a while"".  Jack McConnell was speaking to more than 100 secondary pupils from schools in the Highlands about the problems of binge drinking and drink promotions. He has been criticised by the SNP for encouraging young people to get drunk. But the Scottish Executive has insisted Mr McConnell was speaking about adults and his comments were ""a recognition that people will get drunk"". The first ministers comments came in a question and answer session at Glenurquhart High School in Inverness, attended by pupils from a number of secondary schools. A Highland councillor who was at the event has also defended Mr McConnell. Margaret Davidson, the independent member for the Loch Ness West, said the first minister was speaking in a very general way and she was sure he was speaking about adults at the time.  When one pupil asked Mr McConnell how the executive proposed to tackle under-age drinking, began his response with the quip: ""Im sure theres no under-age drinking in the Highlands."" He went on to speak about the evils of binge drinking and railed against irresponsible drinks promotions. He said: ""I hope Im not going to be seen as preaching to anybody here but the really serious problem at the moment is binge drinking and the impact it has on peoples health and their ability to control whats happening round about them."" Mr McConnell said he regularly saw reports on the effects of binge drinking sprees which ended in assaults or even rapes, and on the health consequences of binge drinking. ""The one thing we are going to do something really serious about is binge drinking and irresponsible drinks promotions that can help lead to that,"" he said. ""Far too many pub chains in particular are selling far too much booze far too cheaply and encouraging people to drink it far too quickly. ""We are go to clamp down on that and make those promotions illegal in the hope that people can enjoy a drink sensibly over the course of an evening.""  He added: ""By all means get drunk once in a while - but do not get into a situation where people are being encouraged to get completely incapable just to save some money and drink more quickly."" SNP Holyrood leader Nicola Sturgeon said: ""This is an incredible gaffe by Jack McConnell. ""We all know that under-age drinking is an issue in Scotland but it is quite staggering that any politician, particularly the First Minister, should encourage young people to get drunk. ""The first minister should withdraw these remarks immediately."" But an executive spokeswoman insisted Mr McConnell had made the remark with adults, not youngsters, in mind. ""He was talking in the context of adults binge drinking and irresponsible drinks promotions - which are for the over-18s,"" she said. ""It was just a recognition that people will get drunk, but that binge drinking and drinks promotions that encourage it are not acceptable."" ",politics,5
"Hitler row over Welsh arts cash  An artist critical of Welsh arts funding being brought under assembly government control has denied comparing the idea with dictatorships in Russia and Germany.  Shani Rhys James is worried that the Arts Council of Wales may be taken over by the Welsh Assembly Government. Culture Minister Alun Pugh said it would be ""crass and ignorant"" to liken a quango review to Hitlers Germany. But Ms James emphasised she had actually said artists needed freedom. The future of the Arts Council of Wales has been in question since it was announced that most Welsh quangos would eventually be abolished.  It was announced last July that three Welsh quangos, education and training body Elwa, the Wales Tourist Board and the Welsh Development Agency, would be brought under assembly government control. The Arts Council of Wales may be among the next to come under the assembly governments umbrella. But Ms James, who won the xc2xa330,000 Jerwood painting prize in 2003, said arts funding should be separate from government. Ms James told BBC Radio Wales: ""Its quite dangerous when you involve politicians because its not like the health service and its not like the railways. ""Free expression is absolutely vital in a democratic society. You need distance, you do not need government interference because it could be taken the wrong way.""  But she said reports that she had likened the assembly government to totalitarian regimes were inaccurate.  She told Good Morning Wales: ""Just to put the record straight, that business in the paper where it said I likened the government to Bolshevik Russia or Hitlers Germany, the actual quote I gave was: It is vital to a civilised society that we allow artists to express themselves without government control. ""As we know from past European history, i.e. Russia and Germany in the early 20th Century, artists will go underground or leave the country or rather than compromise their expression. ""Artists need a free voice to express themselves - they reflect a truth through their own art forms."" She said the assembly government was not best placed to run the arts in Wales.  She added: ""It would be a momentous change and devastating to the arts. It would set the arts scene back 60 years, because I really dont think the government has the expertise. ""If you have the National Assembly taking control, I fear you are going to be going back to the dragons and leeks and the choirs.  ""Wales has moved on. It is international now. It is not set back in How Green Was My Valley?"" Responding to Ms James criticisms, Mr Pugh said: ""The structure of unelected quangos is under review and we have made it clear that further announcements are due shortly. ""Comparing the Welsh Assembly Government to Hitlers Germany is a crass and ignorant response to a real issue about democratic accountability."" Ms James, whose father was Welsh, was born in Melbourne where her parents worked in the theatre. She moved to Powys nearly 20 years ago where she works from her studio near Llangadfan. She has won a number of arts prizes including the Wales Open in 1989 and the Mostyn Open in 1991. ",politics,5
"Tories plan migrant health checks  Non-European Union citizens wanting to work in the UK will have to undergo tests for Tuberculosis and HIV, under plans unveiled by the Conservatives.  A positive test for TB would mean visa applications being turned down, while HIV would be dealt with case by case. Leader Michael Howard said the checks on new arrivals would help protect public health and the NHS. Labour said many tests were already done. The Lib Dems warned both parties against ""pandering to prejudice"".  The proposals, which would be brought in if the Conservatives won the General Election, would not apply to people coming to the UK for less than six months unless they intended to work in health or childcare or teaching. Mr Howard said the plans were based on policies already in action in Canada, New Zealand and Australia. ""Its very important that we should safeguard the good standards of public health that Britain enjoys,"" he told BBC Radio 4s Today programme. Government figures suggest TB in England has increased by 25% over the past 10 years. ""Nearly two thirds of people with TB are born abroad,"" said Mr Howard.  ""I dont think a responsible government can stand aside and do nothing in the face of this problem."" But Mr Howard said the plans would not affect asylum applicants claims. The proposals include:  - People coming to the UK from outside the EU for between six and 12 months from a ""high incidence TB country"" will have to undergo a chest X-ray.   - People coming to settle in the UK permanently from outside the EU will have to ""demonstrate they have an acceptable standard of health"".   - They will also have to show they are unlikely to be a danger to public health and are unlikely to ""impose significant costs or demands"" on the NHS.   - The tests will include a health check, chest X-rays for TB (except for children and pregnant women) and tests for hepatitis and HIV for over 16-year-olds. Only the discovery of TB will mean people will be automatically denied a visa, other conditions will be dealt with on a ""case by case basis"".  There is already some screening in place. Last year 185,000 people were tested for TB at Heathrow and Gatwick airports, only about 200 were found to be infected. And Dr John Moore-Gillon, of the British Lung Foundation, said: ""TB is not simply imported, we are seeing a rise in many sections of the UK-born population as well."" The government says the Tories are ""a bit late"" to the issue. Immigration minister Des Browne quoted its five-year plan for immigration and asylum, as saying: ""We are implementing our existing powers by targeted health screening for TB in high-risk areas at the entry clearance stage. ""Those who are diagnosed would then need to seek treatment at home before being allowed to enter the UK."" Meanwhile Mark Oaten, Liberal Democrat home affairs spokesman, said: ""This is another worrying step in the war of words over asylum and immigration between Labour and the Conservatives. ""Michael Howard knows perfectly well what bigger game he is playing, and history proves it is a very dangerous one."" Lisa Power, head of policy at Aids charity the Terrence Higgins Trust said the policy was prejudice-based rather than evidence-based. ""In fact, it would be more likely to drive people with health conditions to falsify tests while others gain entry by simple dint of their EU status,"" she said. ",politics,5
"Howard dismisses Tory tax fears  Michael Howard has dismissed fears from some Conservatives that his plans for xc2xa34bn tax cuts are too modest.  He defended the package, saying it was a plan for the Tories first Budget and he hoped to be able to go further. The Tories on Monday highlighted xc2xa335bn in ""wasteful"" spending they would stop to allow tax cuts, reduced borrowing and more spending on key services. Labour and the Liberal Democrats say the partys sums do not add up and claim it would cut frontline services. The Tory tax plan follows complaints from some of the partys MPs that Mr Howard and shadow chancellor Oliver Letwin have taken too long to unveil the proposals. Now they have promised a figure but have yet to reveal which taxes would be targeted.  Tory backbencher Edward Leigh said the proposals were a step in the right direction but he told the Financial Times: ""I would come up sooner with much greater tax cuts."" Interviewed on BBC Radio 2s Jeremy Vine show, Mr Howard said: ""It is perfectly true that I am being attacked on one side by people who think we ought to be promising much, much bigger tax cuts and spending cuts.  ""On the other side, there are people who say we wont be able to achieve these tax cuts. ""I think we have got it about right."" Mr Howard said voters faced a clear choice at the next election between more waste and more tax under Labour and Tory value for money and lower taxes. He added: ""I would like to be able to do more, and over time I am sure we will be able to do more, but at the start, we have got to recognise there is a limit to what we can do in one go, in our first Budget. ""I have got to be responsible about this.""  The latest Tory plans came as campaigning for the election - widely expected in May - gathered pace. The Liberal Democrats launched their pre-election platform, with leader Charles Kennedy saying his party was the ""authentic opposition"", particularly on the Iraq war, council tax and university tuition fees. Lib Dem Treasury spokesman Vince Cable also branded the Tory plans as ""fantasy economics"". Labour hit back at the Tory proposals even before their publication with election coordinator Alan Milburn accusing Mr Howard of producing a ""fraudulent prospectus"". The party on Tuesday challenged the Tories to publish the full report from David James, the trouble-shooter they asked to identify possible savings. But the Tories are in turn demanding that Tony Blair spell out which taxes he would raise if he wins the election. ",politics,5
"Blair looks to election campaign  Tony Blairs big speech will be looked back on as the performance that kicked off the election campaign.  That poll may still be about 16 weeks away, but there can be little doubt left that the campaign is now in full swing. The prime minister used his speech to a selected audience in the south east to set out his broad brush election manifesto. There was a detailed account of the governments past record, with a major emphasis on the economy and public services. There was an attempt to draw the line under the gossip surrounding his rift with Chancellor Gordon Brown. And there was an insistence on the importance of the party continuing to operate as unremittingly ""New"" Labour - although that may continue to irritate his chancellor.  There was little in terms of concrete proposals or what might form manifesto pledges, although the prime minister talked about a ""New Labour manifesto that will be aimed at all sections of society"". His was more a speech designed to remind people, and some in his own party, precisely what New Labour stood for, and to leave them in no doubt there would not be any shrinking away from that approach. And, for some, that means showing that New Labour actually does stand for something - that it is, as he said, more than ""an electoral device"".  To that end he set out a broad programme aimed to appeal to both middle England voters who switched to the party in 1997 and stuck with it, possibly through some gritted teeth, in 2001, and to more traditional lower income old Labour supporters. In a key section, he declared: ""In our third term we can achieve an unprecedented widening of opportunity and prosperity. ""For the first time ever a whole generation growing up with unbroken economic stability. Every family - not just the fortunate few - knowing their children will have an inheritance at adulthood. ""Every pupil in every secondary school guaranteed a place in university or a quality apprenticeship. Every adult - including those who missed out at school - able to get the skills then need to advance. ""Home ownership extended to its highest ever level and to families who have never before been able to afford it. ""The highest ever level of employment with everyone in work guaranteed a decent wage and decent conditions"".  Under what is to be the general election slogan ""Britain is working"", the prime minister time and again insisted the future direction would be unremittingly New Labour. That might get under the skin of Mr Brown, but he also heaped praise on him as the most successful post-war chancellor Britain has had. Probably the greatest ideological divide between the two men, in so far as there is one, is about the degree of private finance allowed into the public services.  An unremittingly ""New"" Labour manifesto, as the prime minister is happy to make plain, will stress the importance of that - the belief patients and parents, for example, want a choice of good services before they start worrying about who has provided them. The chancellor is said to be far more sceptical about private finance, although there is no suggestion he opposes it in principle. With an election looming the next big speech from Gordon Brown will be closely examined for any signs of divisions and, in particular, the use of that little three letter word. But for now, all eyes have been focused on the next general election. And for many in Westminster, Mr Blairs performance has only succeeded in hardening the belief that will be on 5 May. ",politics,5
"Blair to face MPs amid feud talk  Tony Blair faces his first prime ministers questions of 2005 after a week of renewed speculation about his relationship with Gordon Brown.  Meanwhile, the chancellor is leaving Britain on a high-profile tour of Africa to highlight poverty issues. But before doing so, he insisted he still trusted Mr Blair, despite claims to the contrary in a new book. Labour MPs have warned against disunity and Tory leader Michael Howard may well take up the theme in the Commons. The Tories have already accused the prime minister and his chancellor of behaving like ""schoolboys squabbling in a playground"".  Michael Howard is likely to want to capitalise further on the spat when he goes head-to-head with the prime minister in the Commons. At a campaign poster launch on Tuesday, Mr Brown was joined by Alan Milburn, who Mr Blair controversially put in charge of election planning in place of the chancellor.  Later this week the prime minister is due to set out the themes of his partys next election manifesto, which for the past two polls have been drawn up by the chancellor. Mr Brown, meanwhile, is visiting Tanzania, Mozambique and Kenya to highlight the plight of many Africans hit by Aids, war and famine - issues which Mr Blair has also spoken out on. The prime minister and chancellor faced backbench discontent at Mondays meeting of the Parliamentary Labour Party over claims made in journalist Robert Pestons new book. Mr Blair told MPs and peers: ""I know from everyone here, in Cabinet and government, nothing is going to get in the way of a unified Labour Party with a unified position and winning the third term people desperately need."" Labours Paul Flynn said the pair had had a ""scorching"" from MPs.  On Tuesday, Deputy Prime Minister Mr Prescott told BBC News: ""They told us very clearly, it was the troops telling the leaders: get in line."" The new book claims Mr Prescott hosted a dinner in November 2003 where the prime minister told Mr Brown he would stand down before the next election because he had lost trust over the Iraq war. Mr Blair then changed his mind in June 2004, after Cabinet allies intervened and amid suspicion the chancellor was manoeuvring against him, writes Mr Peston. In Mr Pestons book Mr Brown is alleged to have told the prime minister: ""There is nothing you could ever say to me now that I could ever believe."" ",politics,5
"MSPs hear renewed climate warning  Climate change could be completely out of control within several decades, the Scottish Environment Protection Agency is warning a committee of MSPs.  Experts are giving evidence on the subject to the Scottish Parliaments environment committee. Officials believe nuclear energy and wind farms may be better options than trying to tackle global warming. Solutions suggested by conservationists include reducing internal UK air travel and boosting electric trains. The evidence is part of the committees inquiry into the impact of climate change in Scotland. Sepa is attempting to curb global warming gases, as pollution from transport emissions increases.  Ecologists are warning MSPs that Scotland may have to accept ""significant intrusion"" from wind farms. It is likely also that nuclear power will be needed for possibly several decades. Sepa predict that the two methods will remain as energy sources until climate change is under control. Experts studying the seas off Scotlands west coast have already forecast more devastating weather of the type which caused havoc across the country last month.  They predicted that damaging storms will become more frequent. Researchers from the University of the Highlands and Islands and Southampton have been looking at wave heights in the Atlantic over the last nine years. The project was conducted jointly by the Environmental Research Institute in Thurso, which is part of the University of the Highlands and Islands (UHI) Millennium Institute network, and the Southampton Oceanography Centre. Scientists carried out a series of studies, including the use of satellites to assess wave heights in the seas around the west coast and the Hebrides. ",politics,5
"UKIP candidate suspended  Eurosceptic party UKIP have suspended a candidate for allegedly suggesting the criminally insane should be killed.  John Houston, 54, was due to stand in the East Kilbride seat in Lanarkshire at the next election. But he was suspended after his reported views, including the return of the British Empire, were sent to two Scottish newspapers. UKIP spokesman Mark Croucher said those who selected Mr Houston knew nothing of his views. The episode comes at a difficult time for UKIP, soon after the high-profile departure of MEP Robert Kilroy-Silk. Mr Houston is alleged to have said that the organs of the criminally insane should be ""made available to law-abiding members of the community"" and proposed the legalisation of drugs and the sex trade. The document reportedly said: ""Were looking for the resurrection of the British Empire. ""The problems for the human race - environmental and others - can only be dealt with on a global scale, and that calls for a radical alliance of the English-speaking nations, which they are uniquely able to do."" Mr Croucher said the main issue would be that Mr Houstons reported views had been presented as UKIP policy, which they were not. He said they might have been submissions to a committee working on the partys manifesto, but would not have been matched to Mr Houston when he was standing to become a candidate. He told BBC News: ""He appears to have said these things. We have suspended him as a member and as a candidate. ""By all accounts none of this was mentioned at his selection meeting. ""It is simply a distraction from the task in hand, the EU constitution, not individual idiocies."" Mr Houston was quoted in the Herald newspaper saying: ""I feel UKIP have over-reacted and overshot the runway.""  Peter Nielson, who is UKIP Scotland chairman, said he had suspended Mr Houston on Friday night. ""He will remain suspended while the matter is being investigated and then we will decide if and what further action will be taken."" He said that any evidence would be looked into and Mr Houston may be interviewed by the party. He added: ""I cant comment too much at the moment, I have one version from him but I havent seen the papers yet."" ",politics,5
"Tories unveil quango blitz plans  Plans to abolish 162 quangos have been unveiled by the Conservatives as part of their effort to show how government red tape can be cut.  Six government units would also be scrapped under proposals which the Tories say would save more than xc2xa34.3bn. Among the targets are strategic health authorities and the new fair access regulator for universities. Tory frontbencher John Redwood said Britain needed a slimmer government and lower taxes to be competitive.  The plans would abolish regional assemblies and other regional bodies, such as boards tackling industrial development and housing. Their powers would be returned to elected local councils or national government. The Tories say the strategic health authorities are not needed as it is better that local people, rather than officials, run hospitals and surgeries.  Announcing the plans, Mr Redwood said: ""Mr Blair has forgotten the interests of taxpayers, and has broken the pledges he made. ""Far from improving public services, spending taxpayers money on quangos has led only to more bureaucrats, more regulation and higher taxes."" His party leader, Michael Howard, argued a change in direction was needed to get a grip on spending. ""Labour are creating Two Britains: the Britain of the forgotten majority and bureaucratic Britain,"" he said. ""In the real world, people are working harder just to stand still. Theyve seen their pensions knocked for six. ""Theyre being squeezed by extra taxes. The forgotten majority are paying the price of bureaucratic Britain."" The government has announced plans to cut 100,000 civil servants as part of its efficiency drive. The Liberal Democrats have said they would cut the number of Whitehall departments to make sure money reaches frontline services. ",politics,5
"Lib Dems target first-time buyers  The Liberal Democrats have unveiled plans to build 100,000 new ""affordable"" homes on publicly owned land.  The partys scheme would allow people to buy a share in a home through a mutual home ownership trust, as a way of getting onto the housing ladder. The Lib Dems would also encourage the conversion of existing buildings in an effort to protect greenfield sites. Labour has already announced plans to help first-time buyers and the Tories would extend right-to-buy schemes.  All the major parties are focusing on the issue in the run-up to the election after a survey suggested first-time buyers could not afford a home in 92% of UK towns. The Lib Dems say their ""mutual homes"" would let people buy a share of a property, usually worth about 5% of the building costs. Party leader Charles Kennedy said the homes would be affordable because they would be built on surplus public sector land, donated by central or local government. People would also only have to pay for the cost of the building and not the land, he added.  They would spend about 30% of their monthly salary on rent and buying extra shares in the property. When they moved house, they would be able to cash in on any rise in property prices by selling their share. It would also allow councils to vary discounts to tenants given the right to buy their council homes so local needs were taken into account. Mr Kennedy said: ""Mutual homes will offer people the opportunity to build up an equity stake in a home gradually, investing only as much as they can afford.""  There are also plans to prevent high house prices forcing people out of their local communities. The kind of ""golden share"" used by the Lib Dems in South Shropshire could be rolled out more widely. Under the plan, councils secure deals with developers where they keep a 1% share in a property scheme so properties cannot be sold on the open market. Instead, they are sold at ""build cost"" to people who the local council decides have local needs. The party says its help for first-time buyers can be funded at no extra cost to the taxpayer. But the plans involve changing the VAT system, which the party says often makes it too expensive to renovate existing buildings.  The Conservatives claimed the plans would amount to an extra tax of up to xc2xa311,000 on every new house. ""This is typical of Lib Dem hypocrisy,"" said Tory shadow local government secretary Caroline Spelman. ""They claim that they want to help people on to the property ladder, but the small print of their policies reveal how they intend to price even more people out of the housing market."" The flagship Tory proposal on housing policy is to give a million more housing association tenants the right to buy their homes. Labour has said it will allow 300,000 council and housing association tenants to buy a share in their homes. Housing Minister Keith Hill said much of the Lib Dem plans mimicked the governments strategy. ""However, as usual, the Lib Dems proposals are completely uncosted,"" he said. Mr Hill said he also asked whether the Lib Dems would match Labours promise to spend xc2xa342bn on making refurbishing and repair council homes by 2010. ",politics,5
"Sayeed to stand down as Tory MP  Tory MP Jonathan Sayeed is to stand down on the grounds of ill health.  The decision comes after Mr Sayeed survived an attempt to de-select him in a row over allegations he had profited from private tours of Parliament. The Mid-Bedfordshire MP had denied a claim that he was paid for guiding visitors around the Palace of Westminster. Conservative leader Michael Howard has now accepted the MPs resignation, it has been announced.  Mr Sayeed was suspended from Parliament for two weeks last month after the Commons standards and privileges committee said his conduct had fallen ""well below the standards expected"". The Conservative Party had already been withdrawn the whip for a month. But his constituency association voted against a move to deselect him, with Mr Sayeed winning 173 of the 299 votes. After the vote, Mr Sayeed said only a fifth of association members had voted against him and he intended to get on with winning the election. But the vote prompted constituency association president Sir Stanley Odell to resign in protest. The Standards and Privileges Committee inquiry was launched after the Sunday Times alleged English Manner Limited charged clients for access to Westminster through Mr Sayeed. Mr Sayeed had denied the claims, saying the suspension was ""unjust and wrong"" but he made an ""unreserved"" apology to MPs in the Commons chamber. He insisted that the committees report had contained a ""few errors of fact"". Mr Sayeed has been MP for Mid-Bedfordshire since 1997. He represented Bristol East from 1983 to 1992. ",politics,5
"No election TV debate, says Blair  Tony Blair has said he will not take part in a TV debate with his political rivals ahead of the next election.  ""We answer this every election campaign and, for the reasons I have given before, the answer is no,"" he said at his monthly news conference. In October Tory leader Michael Howard said Mr Blair would be running scared if he refused calls to go head-to-head. In recent years the leader of the opposition has always called for a debate, although it has never happened. Before the 2001 election, plans for a debate between Mr Blair, William Hague and Charles Kennedy collapsed. In 1997 a debate between Mr Blair and John Major was also cancelled when a format could not be agreed. Televised debates have become the high point of the US presidential election campaigns. ",politics,5
"Boris opposes mayor apology  Ken Livingstone should ""stick to his guns"" and not apologise for his ""Nazi"" comment to a Jewish reporter, Tory MP Boris Johnson has insisted.  Mr Johnson also claimed Tony Blairs intervention in the row was ""an attempt to reassure Jewish voters"". London mayor Mr Livingstone says he is ""standing by"" his remarks which likened an Evening Standard journalist to a ""concentration camp guard"". But the prime minister says it is time for Mr Livingstone to say sorry.  Labours Mr Livingstone has said his comments may have been offensive but were not racist, and said earlier this week he would not apologise even if Mr Blair asked. Later the prime minister said: ""A lot of us in politics get angry with journalists from time to time, but in the circumstances, and to the journalist because he was a Jewish journalist, yes, he should apologise.""  However, Mr Johnson, who was forced to apologise last year for an article in the magazine he edits about Liverpudlians grieving over the death of British hostage Ken Bigley, said Mr Blair ""should butt out of"" the row. ""I dont see why the prime minister has to get involved in this,"" The Spectator editor told BBC Radio 4s Today programme. ""Its a dispute between Ken Livingstone and a reporter on the Evening Standard."" Mr Johnson, MP for Henley-on-Thames, Oxfordshire, said he suspected Labour was now trying to reassure Jewish voters ""because of this curious way in which Labour seems to be trying to curry favour with disillusioned Muslim voters who may be disillusioned about the war"".  ""Ken doesnt think hes got anything to say sorry for and if thats really his feeling, then I think that he should stick to his guns,"" he said. Mr Johnson apologised last October for perpetuating an ""outdated stereotype"" of Liverpool in the leader article on the death of Mr Bigley. The article in the magazine suggested grieving Liverpudlians were wallowing in their victim status. It also attributed blame to drunken Liverpool football fans for the 1989 Hillsborough disaster in which 96 died. Mr Johnson told Today: ""Its perfectly true that I got into the grovelling game myself and when I apologised there were some things that I felt I ought to say sorry for ... there were also other things I didnt think I should apologise for,"" he said. ""But heres old Ken - hes been crass, hes been insensitive and thuggish and brutal in his language - but I dont think actually if you read what he said, although it was extraordinary and rude, I dont think he was actually anti-Semitic."" ",politics,5
"Debate needed on donations cap  A cap on donations to political parties should not be introduced yet, the elections watchdog has said.  Fears that big donors can buy political favours have sparked calls for a limit. In a new report, the Electoral Commission says it is worth debating a xc2xa310,000 cap for the future but now is not the right time to introduce it. It also says there should be more state funding for political parties and candidates should be able to spend more on election campaigning.  There were almost xc2xa368m in reported donations to political parties in 2001, 2002 and 2003, with nearly xc2xa312m of them from individual gifts worth more than xc2xa31m. The rules have already been changed so the public can see who gives how much to the parties but the report says there are still public suspicions. The commission says capping donations would mean taxpayers giving parties more cash - something which would first have to be acceptable to the public and shown to work. ""While we are not in principle opposed to the introduction of a donation cap, we do not believe that such a major departure from the existing system now would be sensible,"" says its report. If there was to be a cap, it should be xc2xa310,000 - a small enough amount to make a difference but which would have banned xc2xa356m in donations between 2001 and 2003.  Even without changes the commission does urge political parties to seek out more small-scale donations and suggests there should be income tax relief for gifts under xc2xa3200. It also suggests increasing state funding for parties to xc2xa33m so help can be extended to all parties with at least two members in the House of Commons, European Parliament, Scottish Parliament, Welsh Assembly or Northern Ireland Assembly. And it suggests new ways of boosting election campaigning, seen as a way of improving voter turnout. All local election candidates should be entitled to a free mailshot for campaign leaflets, says the watchdog. And there should be a shift in the amount of money allowed to be spent at elections from a national level to a local level to help politicians engage better with voters.  The report suggests doubling the money which can be spent by candidates, while cutting national spending limits from xc2xa320m to xc2xa315m. The commission also says the spending limits for general elections should cover the four months before the poll - as happens with other elections. Electoral Commission chairman Sam Younger said: ""There is no doubt that political parties have a vital role to play in maintaining the health of our democracy and for this they need to be adequately resourced. ""Our research has shown that people want to be more informed about party politics and that they want politicians to be more visible and accessible. ""The public are reluctant for the state to fund parties but at the same time are unhappy with large private donations."" He called for a wider public debate on party funding to find the consensus needed for radical changes to the current system. ",politics,5
"Errors doomed first Dome sale  The initial attempt to sell the Millennium Dome failed due to a catalogue of errors, a report by the governments finance watchdog says.  The report said too many parties were involved in decision-making when the attraction first went on sale after the Millennium exhibition ended. The National Audit Office said the Dome cost taxpayers xc2xa328.7m to maintain and sell in the four years after it closed. Finally, a deal to turn it into a sport and entertainment venue was struck. More than xc2xa3550m could now be returned to the public sector in the wake of the deal to regenerate the site in Greenwich, London.  The NAO report said that this sale went through because it avoided many of the problems of the previous attempt to sell the Dome. Deputy Prime Minister John Prescott said a good deal had been secured. ""Delivery of the many benefits secured through this deal will continue the substantial progress already made at the Millennium Village and elsewhere on the peninsula,"" he said. But Edward Leigh, who is chairman of the Commons public accounts committee, warned the government would have to work hard to ensure taxpayers would get full benefit from the Dome deal. He said: ""This report also shows that the first attempt to sell the Dome proved a complete fiasco. Every arm of government seems to have had a finger in the pie. The process was confused and muddled."" He added: ""Four years after the Millennium Exhibition closed, the Government finally has a deal to find a use for what has been a white elephant since it closed in a deal that, incredible as it may seem, should bring in some money and provide a benefit for the local area and the country as whole. However, it was more a question of luck that a strong bid turned up after thefirst abortive attempt."" NAO head Sir John Bourn said: ""In difficult circumstances following the failure of the first competition, English Partnerships and the office of the deputy prime minister have worked hard to get a deal."" ",politics,5
"CSA chief who quit still in job  The head of the ""failing"" Child Support Agency widely reported to have resigned three months ago is still at the helm of the troubled organisation.  Doug Smiths departure was announced by Work Secretary Alan Johnson on 17 November as MPs grilled him over the agencys poor performance. His ""resignation"" was referred to by both Tory and Lib Dem leaders during that days prime ministers questions. Officials now say he did not resign but will move on under civil service rules.  Mr Smiths departure was reported widely at the time as his shouldering the blame for the failings of the Child Support Agency. In January the MPs who make up the Commons Work and Pensions Committee published a highly critical report into the ""failing"" agency noting the chief executive ""has now left"" and hoping ""the new leadership will bring a fresh approach to what is a failing organisation"".  On that days Today programme Mr Johnson was asked why Mr Smith had been allowed to resign rather than be sacked. He replied: ""The chief executive decided it was time to move on, there is a new chief executive coming in."" It now emerges that the widespread belief Mr Smith, made Commander of the Order of the Bath in the New Year honours, had left, was wrong. A Department for Work and Pensions spokeswoman confirmed Mr Smith was still in post and that he would continue in the job until a replacement was found. ""No date was ever given for Doug Smiths departure,"" she said adding that the post had been advertised.  Tory work and pensions spokesman David Willetts said families affected by CSA failings would wonder why Mr Smith was still in his job three months after his departure was announced. The CSA has been surrounded by controversy since its introduction in 1993 to assess and enforce child support payments by absent parents.  The work and pensions committee launched their inquiry into the CSAs performance after it became clear that, despite the introduction of a simpler system of calculating maintenance payments for new cases in 2003, a backlog of claims was still building up. It is currently chasing outstanding payments of more than xc2xa3720m, while a further xc2xa3947m has been designated as ""unrecoverable"". The MPs found American IT giant EDS xc2xa3456m system was ""nowhere near being fully functional and the number of dissatisfied, disenchanted and angry customers continues to escalate"".  In November, when he surprised MPs and the watching media by announcing Mr Smiths departure, Mr Johnson said: ""I should tell you that Doug has decided that now is the time to stand aside and to allow a new chief executive to tackle the challenges ahead. ""Doug has exceeded the four years that senior civil servants are now expected to remain in a particular post. ""So Doug believes that we have reached the natural breakpoint at which he can hand over the reins."" Lib Dem Sir Archy Kirkwood, who chairs the Commons work and pensions committee, said that when Mr Johnson had announced Mr Smith was going he got the ""clear impression"" the CSA chief was retiring though it had since emerged that was not the case, and he may be seeking new employment opportunities.  He added his committee was ""duty bound"" to allow the work and pensions secretary to get new management into place in the CSA and it would be ""premature"" to say anything further on the issue at the moment. But committee member and Tory MP Nigel Waterson said he was ""amazed"" Mr Smith was still in his job. ""When Mr Smith and the secretary of state came to give evidence, we were led to believe he was going shortly,"" he said. ""Even if he was working out three months notice, he should have been clearing his desk by now."" Asked on Thursday about Mr Smiths position Mr Johnson told BBC Radio 4s World at One he thought it was a ""non-story"". He added that he had been absolutely open when he announced Mr Smiths departure to the select committee and how people chose to interpret it was a ""different thing"". ""The major issue is have we got a new chief executive coming into this very important agency as quickly as possible and have we gone through the right selection process to make sure weve got the right people,"" he added. ",politics,5
